name,price,stars,rating_count,variant_data,asin,review_title,review_text,review_rating,Total_reviews
"        HP Victus Gaming Laptop AMD Ryzen 5 5600H,15.6inch(39.6cm) FHD Gaming Laptop/16GB RAM/512GB SSD/9ms Response Time/144Hz/AMD Radeon RX 6500M 4GB Graphics/Backlit KB/Win 11/B&O/MSO/XboxPass,15-fb0133AX       ","59,990",3.8 out of 5 stars,,"{""B0C33T94YB"":[""16GB/144Hz""],""B0C9JN4VMV"":[""8GB / 60Hz""],""B0C33TCJZW"":[""16GB / 144Hz / MS Office""],""B0BSG1S3GN"":[""8GB / 144Hz / MS Office""]}",B0C33T94YB,About the lap top,Well it’s been quite a long days since I got this laptop there are some good things and some drawbacks firstly I liked the screen it’s 144 hrtz so watching movie or playing some games it gives good experienceNow about laptop build quality it’s quite goodSpeakers are not that great it’s not that loudI have the 8 gb ram variant which is ok later on you will need to upgrade because you can’t much games in 8GB ram and processor is quite good for daily usage and battery back up is not that great hardly you will get like 2 or 3 hours full charged overall better go for INTEL version rather than rizen thanks,4.0,
"        HP Victus Gaming Laptop AMD Ryzen 5 5600H,15.6inch(39.6cm) FHD Gaming Laptop/16GB RAM/512GB SSD/9ms Response Time/144Hz/AMD Radeon RX 6500M 4GB Graphics/Backlit KB/Win 11/B&O/MSO/XboxPass,15-fb0133AX       ","59,990",3.8 out of 5 stars,,"{""B0C33T94YB"":[""16GB/144Hz""],""B0C9JN4VMV"":[""8GB / 60Hz""],""B0C33TCJZW"":[""16GB / 144Hz / MS Office""],""B0BSG1S3GN"":[""8GB / 144Hz / MS Office""]}",B0C33T94YB,Pre installed MS Office 2021 unable to activate,Purchase new laptop ande received timly. But while i am activating the pre installed MS office it is showing 7 days free period and asking to buy MS office package.Need help from Amazon or sellor side.,4.0,
"        HP Victus Gaming Laptop AMD Ryzen 5 5600H,15.6inch(39.6cm) FHD Gaming Laptop/16GB RAM/512GB SSD/9ms Response Time/144Hz/AMD Radeon RX 6500M 4GB Graphics/Backlit KB/Win 11/B&O/MSO/XboxPass,15-fb0133AX       ","59,990",3.8 out of 5 stars,,"{""B0C33T94YB"":[""16GB/144Hz""],""B0C9JN4VMV"":[""8GB / 60Hz""],""B0C33TCJZW"":[""16GB / 144Hz / MS Office""],""B0BSG1S3GN"":[""8GB / 144Hz / MS Office""]}",B0C33T94YB,Great powerful laptop,This is a good machine. Powerful good screen and it's awesome,4.0,
"        HP Victus Gaming Laptop AMD Ryzen 5 5600H,15.6inch(39.6cm) FHD Gaming Laptop/16GB RAM/512GB SSD/9ms Response Time/144Hz/AMD Radeon RX 6500M 4GB Graphics/Backlit KB/Win 11/B&O/MSO/XboxPass,15-fb0133AX       ","59,990",3.8 out of 5 stars,,"{""B0C33T94YB"":[""16GB/144Hz""],""B0C9JN4VMV"":[""8GB / 60Hz""],""B0C33TCJZW"":[""16GB / 144Hz / MS Office""],""B0BSG1S3GN"":[""8GB / 144Hz / MS Office""]}",B0C33T94YB,My opinion About HP Victus,I buyed 144HZ 16GB Ram variant hp published this is a gaming laptop so I tried GTA 5 Even In Slight High graphics settings the laptop is getting heat like Max 90° C when I Played in normal settings 144 Hz I got no lag mostly but sometimes it overheats to control it we have to use in some cool room if u have ac other than that it has 2SDD slots and 1 more Ram slot which is great and for productivity also this a good competitor My Opinion this laptop gets 4/5,4.0,
"        HP Victus Gaming Laptop AMD Ryzen 5 5600H,15.6inch(39.6cm) FHD Gaming Laptop/16GB RAM/512GB SSD/9ms Response Time/144Hz/AMD Radeon RX 6500M 4GB Graphics/Backlit KB/Win 11/B&O/MSO/XboxPass,15-fb0133AX       ","59,990",3.8 out of 5 stars,,"{""B0C33T94YB"":[""16GB/144Hz""],""B0C9JN4VMV"":[""8GB / 60Hz""],""B0C33TCJZW"":[""16GB / 144Hz / MS Office""],""B0BSG1S3GN"":[""8GB / 144Hz / MS Office""]}",B0C33T94YB,One of the best budget laptop for gaming.,"I really liked this laptop, only has a problem that the bezel of the laptop screen is not properly attached to the screen at the bottom but It might be with mine only it could be replaced so don't worry.I would also like to inform you that if you are reading the public reviews you may find a review saying that ""Windows key is not working one of the worst product"" he also recorder a video as a proof, but I want you to know that there was no fault of the laptop, the fault was that he didn't no the features of laptop, IDK why but I see a function on the keyboard with what you can disable the windows key and also the touchpad.I think the person with that problem mistakenly used that function key and disabled the windows key (which can be enabled simply).When I read that review I got scared too but after buying it I got the problem with him. So I wanted to inform you all that you can buy this laptop if you are searching for a budget friendly gaming laptop.Thank you",4.0,
"        HP Victus Gaming Laptop AMD Ryzen 5 5600H,15.6inch(39.6cm) FHD Gaming Laptop/16GB RAM/512GB SSD/9ms Response Time/144Hz/AMD Radeon RX 6500M 4GB Graphics/Backlit KB/Win 11/B&O/MSO/XboxPass,15-fb0133AX       ","59,990",3.8 out of 5 stars,,"{""B0C33T94YB"":[""16GB/144Hz""],""B0C9JN4VMV"":[""8GB / 60Hz""],""B0C33TCJZW"":[""16GB / 144Hz / MS Office""],""B0BSG1S3GN"":[""8GB / 144Hz / MS Office""]}",B0C33T94YB,Storage upgrade is an issue,Laptop is all good. However there is no space for 2.5 inch hdd. Also there is no second m.2 slot. So you can only use a second storage through usb. Games need a lot of space hence this being a gaming laptop is at a disadvantage.,3.0,
"        HP Victus Gaming Laptop AMD Ryzen 5 5600H,15.6inch(39.6cm) FHD Gaming Laptop/16GB RAM/512GB SSD/9ms Response Time/144Hz/AMD Radeon RX 6500M 4GB Graphics/Backlit KB/Win 11/B&O/MSO/XboxPass,15-fb0133AX       ","59,990",3.8 out of 5 stars,,"{""B0C33T94YB"":[""16GB/144Hz""],""B0C9JN4VMV"":[""8GB / 60Hz""],""B0C33TCJZW"":[""16GB / 144Hz / MS Office""],""B0BSG1S3GN"":[""8GB / 144Hz / MS Office""]}",B0C33T94YB,This is beast but overheat aswell,"The performance of the laptop is excellent with some cons.Pros:Gaming Performance: Excellent.Editing: GoodRAM and SSD are Upgradable as there are extra slots available.Cons:Overheat, the temperature reaches 99 - 100 Degrees.If you want to buy this laptop, buy one budget cooling pad and get relief from overheating problems. The complete review can be seen on my channel TAG3",4.0,
"        HP Victus Gaming Laptop AMD Ryzen 5 5600H,15.6inch(39.6cm) FHD Gaming Laptop/16GB RAM/512GB SSD/9ms Response Time/144Hz/AMD Radeon RX 6500M 4GB Graphics/Backlit KB/Win 11/B&O/MSO/XboxPass,15-fb0133AX       ","59,990",3.8 out of 5 stars,,"{""B0C33T94YB"":[""16GB/144Hz""],""B0C9JN4VMV"":[""8GB / 60Hz""],""B0C33TCJZW"":[""16GB / 144Hz / MS Office""],""B0BSG1S3GN"":[""8GB / 144Hz / MS Office""]}",B0C33T94YB,Overheat,Overheat alot,3.0,
"        HP Victus Gaming Laptop AMD Ryzen 5 5600H,15.6inch(39.6cm) FHD Gaming Laptop/16GB RAM/512GB SSD/9ms Response Time/144Hz/AMD Radeon RX 6500M 4GB Graphics/Backlit KB/Win 11/B&O/MSO/XboxPass,15-fb0133AX       ","59,990",3.8 out of 5 stars,,"{""B0C33T94YB"":[""16GB/144Hz""],""B0C9JN4VMV"":[""8GB / 60Hz""],""B0C33TCJZW"":[""16GB / 144Hz / MS Office""],""B0BSG1S3GN"":[""8GB / 144Hz / MS Office""]}",B0C33T94YB,Best in latest hp product,I love this. I don't want to play game...I work on video editing and content creation. This work smooth and fast. Battery drain fastly. But I satisfied.,4.0,
"        HP Victus Gaming Laptop AMD Ryzen 5 5600H,15.6inch(39.6cm) FHD Gaming Laptop/16GB RAM/512GB SSD/9ms Response Time/144Hz/AMD Radeon RX 6500M 4GB Graphics/Backlit KB/Win 11/B&O/MSO/XboxPass,15-fb0133AX       ","59,990",3.8 out of 5 stars,,"{""B0C33T94YB"":[""16GB/144Hz""],""B0C9JN4VMV"":[""8GB / 60Hz""],""B0C33TCJZW"":[""16GB / 144Hz / MS Office""],""B0BSG1S3GN"":[""8GB / 144Hz / MS Office""]}",B0C33T94YB,Best under 55k,Laptop is really good battery life is more than average (3-4 hrs) and performance is really nice I haven't played any games but I bought this for coding pupose and does that efficiently without breaking a sweat and display is better than my previous laptop and it's crisp too only thing you should buy with this laptop is a cooling pad because its temperatures goes upto 55-60°C sometimesSpeakers are medium you will require a headphone and camera is avg but gets the work done. Backlit keyboars also looks good.*Overall* it's best laptop if u get it around price of 55k for students and gamers. Can go for it blindly..,5.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0C27TZ8CB,Experience,"Laptop is good and smooth it's working nicely i5 11th proceser and 2050 rtx work good, if you want to buy entry level gaming laptop you could choose Tuf f15 under 55k to 60k depending on the version. There is only one issue properly is heating for long-term uses buy a cooling pad.",4.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0C27TZ8CB,Review,Seller only send laptop and charging adaptor no asus stickers or any other cables send with the packageCamera quality is averageSpeaking is also of average qualityAt this price need more quality but laptop is goodAtleast a sticker packet have to send by the buyer but they don't.,4.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0C27TZ8CB,Wonderful✨😍,"One of the best laptopAnd working conditions , then good company also...",5.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0C27TZ8CB,"Very good product ,totally worth it",,5.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0C27TZ8CB,very slow,7th day after buying this is very slow .it was worked after 10seconds of clicking.Very slow don't buy this productThere is no  response on Asus customer care services......,1.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0C27TZ8CB,Not good please refuund i buy anothet product,Battery back-up not good,1.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0C27TZ8CB,Love it,"Love it under 60000 rs . Best laptop for everything, gaming ,vedioediting,mutlitasking and etc . I am college student and using it from 2yr",5.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0C27TZ8CB,Best Laptop at this price,Good Perfomace 👍 Good Quality 👍 Good Battery Backup 👍 Good Disply 👍 Good Touch Pad 👍 Good Night 👍 Sweet Dream 👍 TC 👍 BYE 👍 Jay Hind,5.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0C27TZ8CB,Bad product,After using it for few months. You will notice wifi and bluetooth drivers missing. And it wont get proper updates.,1.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0C27TZ8CB,RTX2050 is super power,"Nvidia GeForce RTX 2050 was recently tested using the 3D Mark Fire Strike benchmark, revealing a score of 9,673. The result confirms the mobile graphics card is around 23% faster than the GTX 1650.This very good investment for min 3years.",5.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0CD3V3CT6,Experience,"Laptop is good and smooth it's working nicely i5 11th proceser and 2050 rtx work good, if you want to buy entry level gaming laptop you could choose Tuf f15 under 55k to 60k depending on the version. There is only one issue properly is heating for long-term uses buy a cooling pad.",4.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0CD3V3CT6,Review,Seller only send laptop and charging adaptor no asus stickers or any other cables send with the packageCamera quality is averageSpeaking is also of average qualityAt this price need more quality but laptop is goodAtleast a sticker packet have to send by the buyer but they don't.,4.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0CD3V3CT6,Wonderful✨😍,"One of the best laptopAnd working conditions , then good company also...",5.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0CD3V3CT6,"Very good product ,totally worth it",,5.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0CD3V3CT6,very slow,7th day after buying this is very slow .it was worked after 10seconds of clicking.Very slow don't buy this productThere is no  response on Asus customer care services......,1.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0CD3V3CT6,Not good please refuund i buy anothet product,Battery back-up not good,1.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0CD3V3CT6,Love it,"Love it under 60000 rs . Best laptop for everything, gaming ,vedioediting,mutlitasking and etc . I am college student and using it from 2yr",5.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0CD3V3CT6,Best Laptop at this price,Good Perfomace 👍 Good Quality 👍 Good Battery Backup 👍 Good Disply 👍 Good Touch Pad 👍 Good Night 👍 Sweet Dream 👍 TC 👍 BYE 👍 Jay Hind,5.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0CD3V3CT6,Bad product,After using it for few months. You will notice wifi and bluetooth drivers missing. And it wont get proper updates.,1.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0CD3V3CT6,RTX2050 is super power,"Nvidia GeForce RTX 2050 was recently tested using the 3D Mark Fire Strike benchmark, revealing a score of 9,673. The result confirms the mobile graphics card is around 23% faster than the GTX 1650.This very good investment for min 3years.",5.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0C27SD9YR,Experience,"Laptop is good and smooth it's working nicely i5 11th proceser and 2050 rtx work good, if you want to buy entry level gaming laptop you could choose Tuf f15 under 55k to 60k depending on the version. There is only one issue properly is heating for long-term uses buy a cooling pad.",4.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0C27SD9YR,Review,Seller only send laptop and charging adaptor no asus stickers or any other cables send with the packageCamera quality is averageSpeaking is also of average qualityAt this price need more quality but laptop is goodAtleast a sticker packet have to send by the buyer but they don't.,4.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0C27SD9YR,Wonderful✨😍,"One of the best laptopAnd working conditions , then good company also...",5.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0C27SD9YR,"Very good product ,totally worth it",,5.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0C27SD9YR,very slow,7th day after buying this is very slow .it was worked after 10seconds of clicking.Very slow don't buy this productThere is no  response on Asus customer care services......,1.0,
"        ASUS [SmartChoice] TUF Gaming Laptop F15, Intel Core i5-11400H 11th Gen, 15.6"" (39.62 cm) FHD 144Hz, (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W       ","62,990",4.1 out of 5 stars,,"{""B0C27SD9YR"":[""16GB RAM + 512GB SSD""],""B0CD3V3CT6"":[""8GB RAM + 512GB SSD (MS OFFICE)""],""B0C27TZ8CB"":[""8GB RAM + 512GB SSD""],""B0C8PQ3VBH"":[""8GB RAM + 1TB SSD""]}",B0C27SD9YR,Not good please refuund i buy anothet product,Battery back-up not good,1.0,
